CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
204060,31,Enquiry,1,9,SmallBusiness,Male,3,5,Basic,3,Unmarried,2,0,4,0,1,Executive,21398,0
204061,42,Company Invited,1,17,Salaried,Male,4,5,Super Deluxe,5,Married,,0,1,1,1,AVP,35859,0
204062,42,Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,4,0,1,0,1,Executive,20916,0
204063,20,Enquiry,1,10,SmallBusiness,Female,4,4,Basic,4,Single,3,0,3,1,1,Executive,20161,0
204064,41,Company Invited,1,33,SmallBusiness,Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24283,0
204065,36,Enquiry,3,7,SmallBusiness,Male,4,4,Standard,4,Married,3,0,4,0,1,Senior Manager,25973,0
204066,54,Enquiry,3,13,SmallBusiness,Male,3,4,Deluxe,3,Married,4,1,5,0,2,Manager,20984,0
204067,46,Enquiry,1,16,Salaried,Male,3,4,Deluxe,4,Married,2,0,4,1,1,Manager,21026,0
204068,33,Company Invited,3,15,SmallBusiness,Fe Male,3,4,Standard,3,Unmarried,3,0,4,1,2,Senior Manager,27676,0
204069,30,Company Invited,1,7,Large Business,Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,22997,0
204070,52,Enquiry,1,14,SmallBusiness,Male,3,5,Deluxe,3,Married,4,0,3,1,2,Manager,24810,0
204071,59,Enquiry,1,16,SmallBusiness,Female,4,5,Basic,4,Married,6,1,1,1,2,Executive,22024,0
204072,41,Enquiry,3,11,SmallBusiness,Male,4,5,Standard,3,Married,2,0,1,1,2,Senior Manager,29533,0
204073,35,Company Invited,3,9,SmallBusiness,Female,4,4,Basic,3,Married,8,0,5,0,1,Executive,20909,0
204074,23,Enquiry,1,26,SmallBusiness,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,21001,0
204075,28,Company Invited,1,16,SmallBusiness,Male,3,4,Basic,4,Married,8,0,3,1,2,Executive,20702,0
204076,29,Enquiry,1,28,SmallBusiness,Male,3,4,Basic,3,Married,3,0,1,0,1,Executive,21391,0
204077,58,Enquiry,1,31,Salaried,Male,3,2,Standard,3,Married,5,1,4,1,1,Senior Manager,28117,0
204078,28,Company Invited,1,10,SmallBusiness,Male,4,5,Basic,3,Married,3,1,1,0,3,Executive,21244,0
204079,51,Enquiry,1,18,Salaried,Female,3,4,King,,Single,5,0,5,0,2,VP,38604,0
204080,42,Enquiry,1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129,0
204081,31,Enquiry,3,12,Salaried,Female,3,4,Standard,3,Married,4,0,4,1,2,Senior Manager,28097,0
204082,39,Enquiry,3,7,Salaried,Fe Male,3,5,Deluxe,3,Unmarried,6,0,1,0,2,Manager,27364,0
204083,33,Enquiry,1,13,Salaried,Male,3,4,Basic,3,Unmarried,5,0,1,0,2,Executive,21716,0
204084,28,Enquiry,1,24,Large Business,Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,21736,0
204085,20,Company Invited,3,7,Large Business,Female,4,6,Basic,5,Single,2,0,3,1,1,Executive,21003,1
204086,37,Company Invited,1,10,SmallBusiness,Male,2,4,Basic,4,Single,6,0,4,1,1,Executive,20766,0
204087,31,Company Invited,1,16,SmallBusiness,Male,4,4,Deluxe,5,Married,3,0,1,1,2,Manager,21750,0
204088,46,Enquiry,3,11,Salaried,Female,2,4,Deluxe,5,Married,6,1,4,0,1,Manager,23684,0
204089,57,Enquiry,1,15,Salaried,Female,4,4,Basic,5,Married,6,1,4,1,2,Executive,22935,0
204090,34,Enquiry,1,9,Salaried,Male,3,4,Basic,3,Single,2,0,3,1,1,Executive,21178,0
204091,20,Enquiry,1,,Salaried,Male,3,5,Basic,3,Single,3,0,5,1,1,Executive,19780,1
204092,47,Enquiry,3,7,SmallBusiness,Female,4,4,Standard,5,Married,3,0,1,1,3,Senior Manager,29131,0
204093,39,Enquiry,1,16,Salaried,Female,4,4,Basic,3,Single,3,0,1,1,3,Executive,20966,0
204094,32,Enquiry,1,19,SmallBusiness,Female,4,4,Basic,3,Married,2,1,4,1,2,Executive,22607,0
204095,35,Enquiry,1,34,SmallBusiness,Female,4,4,Basic,4,Single,4,0,3,0,1,Executive,20989,0
204096,42,Enquiry,3,27,SmallBusiness,Female,4,4,Basic,4,Unmarried,3,1,4,0,2,Executive,21818,1
204097,51,Enquiry,1,7,SmallBusiness,Male,3,5,Basic,3,Married,4,0,3,1,1,Executive,22368,0
204098,54,Enquiry,1,20,SmallBusiness,Female,3,2,Deluxe,5,Married,3,0,1,1,1,Manager,23128,0
204099,34,Enquiry,1,21,SmallBusiness,Female,4,4,Basic,4,Married,3,0,5,1,2,Executive,21434,0
204100,41,Enquiry,1,11,SmallBusiness,Female,3,4,King,3,Married,,0,5,1,2,VP,37711,0
204101,56,Enquiry,1,21,SmallBusiness,Male,4,2,King,4,Single,,0,1,1,2,VP,37400,0
204102,35,Company Invited,1,9,Salaried,Male,3,5,Deluxe,3,Married,3,0,4,0,2,Manager,28225,0
204103,52,Enquiry,1,10,SmallBusiness,Female,4,4,Super Deluxe,4,Single,5,0,5,1,2,AVP,32412,0
204104,53,Enquiry,1,7,Salaried,Male,4,5,King,,Married,2,0,1,1,3,VP,38677,0
204105,28,Enquiry,1,16,SmallBusiness,Female,5,4,Basic,4,Single,3,0,3,0,2,Executive,20957,0
204106,36,Enquiry,1,30,Salaried,Male,3,5,Deluxe,3,Married,5,1,4,1,1,Manager,24594,1
204107,44,Company Invited,1,14,SmallBusiness,Male,3,2,Basic,3,Married,6,0,4,1,1,Executive,20767,0
204108,46,Company Invited,1,9,SmallBusiness,Male,4,5,Super Deluxe,3,Married,2,0,4,1,,AVP,35470,0
204109,38,Enquiry,1,28,Salaried,Male,4,2,Basic,5,Married,3,1,3,1,1,Executive,22242,0
204110,36,Company Invited,1,9,SmallBusiness,Female,3,4,Deluxe,4,Unmarried,7,0,1,0,1,Manager,23103,0
204111,43,Company Invited,1,28,SmallBusiness,Female,3,4,Deluxe,3,Married,4,0,1,0,1,Manager,23943,0
204112,39,Enquiry,1,9,Salaried,Male,3,4,Deluxe,3,Married,2,0,1,1,2,Manager,25231,0
204113,39,Enquiry,1,36,Large Business,Male,3,4,Deluxe,3,Married,5,0,1,0,1,Manager,24939,0
204114,28,Company Invited,1,7,Large Business,Male,3,5,Deluxe,5,Married,7,0,3,1,1,Manager,22976,0
204115,50,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,0,1,Manager,25482,0
204116,35,Company Invited,1,17,SmallBusiness,Male,3,4,Basic,3,Married,3,1,3,1,2,Executive,22493,0
204117,41,Enquiry,1,26,SmallBusiness,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,21419,0
204118,39,Enquiry,1,36,SmallBusiness,Male,4,4,Deluxe,5,Married,2,1,3,1,3,Manager,25351,1
204119,30,Enquiry,3,34,SmallBusiness,Female,3,4,Standard,3,Married,3,0,3,0,1,Senior Manager,26317,1
204120,23,Enquiry,1,12,Salaried,Male,3,2,Basic,4,Married,3,1,4,1,1,Executive,21006,0
204121,37,Company Invited,1,25,SmallBusiness,Female,4,4,Basic,3,Single,3,0,3,0,2,Executive,20831,0
204122,41,Company Invited,1,16,Salaried,Male,4,5,Deluxe,3,Married,2,0,5,0,2,Manager,23554,0
204123,47,Enquiry,1,7,SmallBusiness,Male,4,4,Standard,5,Married,2,0,1,0,3,Senior Manager,28074,0
204124,33,Enquiry,3,11,SmallBusiness,Male,3,6,Standard,3,Married,3,0,1,1,1,Senior Manager,29078,1
204125,31,Company Invited,1,7,Salaried,Male,3,5,Standard,3,Unmarried,3,0,5,1,2,Senior Manager,27152,0
204126,28,Company Invited,3,27,Salaried,Female,3,4,Deluxe,3,Single,3,0,1,1,2,Manager,28659,0
204127,52,Enquiry,1,15,Salaried,Male,3,5,Standard,4,Married,7,0,3,1,2,Senior Manager,31168,0
204128,31,Enquiry,1,10,Large Business,Female,3,4,Basic,5,Unmarried,7,1,4,0,1,Executive,21335,1
204129,42,Enquiry,3,13,Salaried,Female,4,4,Standard,3,Single,5,1,1,0,1,Senior Manager,32269,0
204130,31,Company Invited,3,33,SmallBusiness,Fe Male,3,5,Deluxe,5,Unmarried,7,0,1,1,2,Manager,25374,1
204131,30,Enquiry,1,7,Large Business,Male,3,4,Basic,3,Single,2,0,1,0,1,Executive,20736,1
204132,46,Company Invited,3,13,SmallBusiness,Fe Male,3,5,Standard,3,Unmarried,8,0,4,1,1,Senior Manager,27543,0
204133,55,Enquiry,3,10,SmallBusiness,Female,3,4,Deluxe,5,Married,4,0,4,1,1,Manager,24618,0
204134,37,Enquiry,1,12,Salaried,Male,4,4,Deluxe,4,Unmarried,2,0,1,1,2,Manager,24592,0
204135,34,Enquiry,1,11,SmallBusiness,Female,3,5,Basic,4,Married,8,0,4,0,2,Executive,21300,0
204136,38,Company Invited,1,18,Salaried,Male,3,4,Standard,3,Married,3,1,3,1,2,Senior Manager,30863,0
204137,39,Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,2,0,1,1,2,Senior Manager,29287,0
204138,32,Company Invited,1,7,SmallBusiness,Male,3,6,Deluxe,3,Married,2,0,3,0,1,Manager,23023,0
204139,60,Enquiry,1,10,Salaried,Male,4,5,Basic,3,Married,5,0,3,0,1,Executive,20855,0
204140,38,Company Invited,3,11,SmallBusiness,Male,3,4,Basic,3,Married,6,0,4,1,1,Executive,21471,0
204141,30,Company Invited,3,7,SmallBusiness,Female,3,4,Standard,3,Married,3,0,3,1,2,Senior Manager,26596,0
204142,36,Company Invited,3,7,SmallBusiness,Fe Male,4,4,Standard,3,Unmarried,3,0,5,1,1,Senior Manager,27467,0
204143,30,Enquiry,1,25,SmallBusiness,Male,3,5,Basic,3,Single,3,1,3,0,1,Executive,21067,1
204144,53,Enquiry,1,9,Salaried,Female,3,5,Basic,3,Unmarried,2,0,3,1,1,Executive,21890,0
204145,43,Enquiry,1,11,Large Business,Male,3,4,King,3,Married,,0,1,0,1,VP,37910,0
204146,60,Enquiry,2,13,SmallBusiness,Male,3,4,Basic,3,Married,2,0,4,0,1,Executive,20945,0
204147,51,Enquiry,3,7,SmallBusiness,Female,4,4,King,3,Married,,0,1,1,1,VP,38195,0
204148,34,Enquiry,1,21,SmallBusiness,Male,3,4,Basic,3,Married,7,1,1,1,2,Executive,21114,1
204149,44,Enquiry,3,23,SmallBusiness,Female,4,4,Super Deluxe,3,Married,7,1,3,0,,AVP,34742,0
204150,34,Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,2,0,3,1,2,Executive,21385,1
204151,53,Company Invited,3,9,Salaried,Male,4,5,King,3,Single,,1,1,1,1,VP,37746,0
204152,33,Enquiry,3,11,Salaried,Female,3,4,Basic,4,Married,4,0,3,1,2,Executive,22609,0
204153,33,Enquiry,1,7,Salaried,Male,4,5,Basic,3,Unmarried,2,1,5,0,3,Executive,22408,1
204154,40,Enquiry,1,7,SmallBusiness,Female,4,4,Basic,3,Married,2,0,3,1,1,Executive,20910,0
204155,33,Company Invited,3,33,SmallBusiness,Male,4,4,Deluxe,3,Married,2,0,4,1,2,Manager,23143,0
204156,42,Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,1,0,1,Manager,21750,0
204157,41,Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997,0
204158,46,Enquiry,1,7,Salaried,Male,4,2,King,3,Married,,0,4,1,2,VP,37880,0
204159,32,Company Invited,1,10,SmallBusiness,Male,4,4,Standard,3,Married,2,0,4,1,1,Senior Manager,32353,0
204160,34,Enquiry,1,12,Salaried,Female,4,5,Basic,3,Married,3,0,1,0,1,Executive,21589,0
204161,35,Enquiry,1,9,Salaried,Male,3,5,Deluxe,5,Married,8,0,4,0,2,Manager,24635,0
204162,38,Enquiry,1,7,SmallBusiness,Female,3,5,Basic,5,Married,4,0,4,0,2,Executive,22598,0
204163,46,Company Invited,1,14,Salaried,Male,4,2,Deluxe,3,Married,6,0,1,1,1,Manager,25112,0
204164,38,Company Invited,1,17,SmallBusiness,Male,4,4,Standard,3,Married,8,0,3,0,3,Senior Manager,28726,1
204165,40,Company Invited,1,9,Large Business,Female,4,4,Standard,3,Single,2,0,1,1,3,Senior Manager,29616,0
204166,30,Enquiry,1,22,Salaried,Male,3,4,Basic,3,Single,3,0,3,1,2,Executive,21018,0
204167,43,Enquiry,1,24,Salaried,Fe Male,3,2,Deluxe,5,Unmarried,5,1,1,1,2,Manager,25223,0
204168,30,Enquiry,3,27,SmallBusiness,Male,3,4,Deluxe,3,Married,4,0,1,1,1,Manager,25609,0
204169,26,Enquiry,1,7,Salaried,Female,4,4,Deluxe,3,Married,2,0,3,1,2,Manager,23576,0
204170,43,Enquiry,1,9,SmallBusiness,Female,3,5,Basic,5,Married,2,1,4,1,2,Executive,21271,0
204171,41,Enquiry,1,9,SmallBusiness,Male,3,4,King,3,Married,,0,5,1,1,VP,38114,0
204172,52,Enquiry,1,7,Salaried,Male,4,4,Basic,3,Married,3,0,4,1,1,Executive,21401,0
204173,32,Company Invited,1,36,SmallBusiness,Male,4,5,Basic,4,Unmarried,2,0,3,0,3,Executive,22157,1
204174,33,Company Invited,1,14,Salaried,Male,4,2,Basic,4,Married,3,0,1,0,2,Executive,21472,0
204175,39,Company Invited,3,9,Salaried,Male,3,5,Deluxe,3,Married,5,0,5,1,2,Manager,23927,0
204176,33,Enquiry,1,9,Large Business,Male,3,5,Deluxe,5,Single,6,0,4,0,2,Manager,20854,0
204177,47,Enquiry,3,9,Large Business,Female,4,6,Super Deluxe,4,Married,5,1,5,1,1,AVP,35550,0
204178,29,Enquiry,1,9,Salaried,Male,4,4,Basic,3,Unmarried,4,0,4,0,2,Executive,22163,1
204179,30,Enquiry,3,9,SmallBusiness,Male,4,5,Deluxe,4,Married,4,0,4,1,1,Manager,25322,0
204180,32,Enquiry,1,30,SmallBusiness,Male,4,5,Deluxe,3,Married,2,0,3,0,2,Manager,24260,0
204181,26,Company Invited,1,12,Salaried,Male,3,2,Deluxe,5,Married,3,0,5,1,2,Manager,22678,0
204182,46,Enquiry,1,27,SmallBusiness,Male,4,4,Super Deluxe,3,Married,2,1,3,1,2,AVP,32174,0
204183,37,Enquiry,1,13,Salaried,Male,3,4,Basic,3,Married,2,0,5,1,2,Executive,21888,0
204184,56,Enquiry,1,7,SmallBusiness,Male,3,4,King,5,Single,,1,1,1,2,VP,37723,0
204185,48,Company Invited,1,36,Salaried,Male,3,4,Standard,4,Married,3,1,3,1,1,Senior Manager,30527,1
204186,29,Enquiry,1,16,SmallBusiness,Male,4,4,Basic,3,Married,3,0,1,1,1,Executive,20748,0
204187,38,Enquiry,3,13,SmallBusiness,Male,4,4,Deluxe,3,Married,6,0,3,1,1,Manager,25180,0
204188,22,Enquiry,1,10,SmallBusiness,Male,4,5,Basic,3,Unmarried,3,0,5,1,3,Executive,21908,0
204189,38,Company Invited,1,7,SmallBusiness,Female,4,4,Standard,3,Married,4,1,3,0,1,Senior Manager,32281,0
204190,36,Enquiry,1,29,Salaried,Female,4,2,Standard,4,Married,2,0,5,1,3,Senior Manager,30674,0
204191,39,Enquiry,3,14,SmallBusiness,Female,3,2,Deluxe,5,Married,3,1,3,1,2,Manager,24283,0
204192,27,Company Invited,1,7,Salaried,Female,3,4,Deluxe,4,Married,3,0,5,1,2,Manager,25075,0
204193,51,Enquiry,1,11,Salaried,Male,4,4,King,4,Married,,0,5,0,2,VP,37822,0
204194,54,Enquiry,1,10,SmallBusiness,Male,3,4,Super Deluxe,3,Married,,1,5,1,1,AVP,36262,0
204195,43,Enquiry,3,7,Salaried,Male,2,4,Deluxe,3,Married,3,0,3,1,1,Manager,23585,0
204196,30,Company Invited,3,9,Salaried,Male,3,4,Deluxe,3,Unmarried,3,0,1,0,2,Manager,23232,0
204197,56,Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Married,5,1,1,0,1,Manager,24093,0
204198,27,Company Invited,1,18,SmallBusiness,Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419,0
204199,38,Enquiry,1,7,Salaried,Female,3,4,Basic,3,Single,3,0,1,1,1,Executive,20793,0
204200,45,Company Invited,1,31,Salaried,Male,3,4,Basic,3,Married,5,1,5,0,2,Executive,21839,1
204201,39,Enquiry,1,30,Salaried,Male,3,4,Deluxe,3,Married,2,0,3,0,2,Manager,24423,0
204202,27,Enquiry,1,23,SmallBusiness,Male,3,4,Basic,4,Married,4,1,1,1,1,Executive,21051,1
204203,29,Enquiry,1,15,Salaried,Female,4,4,Basic,3,Unmarried,3,0,4,1,2,Executive,21988,0
204204,50,Company Invited,1,17,Salaried,Female,3,4,King,5,Single,,1,3,0,2,VP,37343,0
204205,37,Enquiry,1,10,Large Business,Male,2,4,Deluxe,4,Unmarried,6,0,1,1,1,Manager,23163,0
204206,32,Company Invited,3,12,SmallBusiness,Female,3,4,Basic,4,Married,3,0,3,0,1,Executive,21467,0
204207,27,Enquiry,3,11,SmallBusiness,Male,3,5,Deluxe,3,Unmarried,3,1,1,1,1,Manager,24506,1
204208,38,Company Invited,1,16,SmallBusiness,Male,3,4,Basic,3,Married,3,1,1,0,2,Executive,21004,0
204209,43,Company Invited,3,33,SmallBusiness,Female,4,4,Super Deluxe,4,Married,7,0,3,1,2,AVP,32203,0
204210,19,Enquiry,1,10,SmallBusiness,Male,3,4,Basic,3,Single,3,0,4,1,1,Executive,20098,1
204211,36,Enquiry,3,23,SmallBusiness,Male,4,4,Standard,4,Married,2,0,1,1,2,Senior Manager,26698,0
204212,37,Company Invited,1,25,Salaried,Male,3,2,Basic,3,Married,6,0,5,1,2,Executive,22366,0
204213,52,Enquiry,1,9,SmallBusiness,Male,3,6,Deluxe,4,Married,7,0,1,0,2,Manager,24160,0
204214,42,Enquiry,3,9,Salaried,Male,3,4,Super Deluxe,4,Single,3,0,3,1,,AVP,34693,0
204215,19,Enquiry,3,,SmallBusiness,Female,4,5,Basic,3,Single,3,0,1,0,3,Executive,19878,0
204216,29,Enquiry,1,23,SmallBusiness,Male,4,2,Deluxe,5,Unmarried,2,0,5,0,2,Manager,24339,0
204217,32,Enquiry,3,14,Large Business,Male,4,2,Deluxe,3,Married,6,0,1,1,2,Manager,25607,0
204218,40,Enquiry,1,7,SmallBusiness,Male,3,2,Standard,3,Married,2,0,3,1,1,Senior Manager,28291,0
204219,37,Company Invited,1,31,Salaried,Female,3,4,Deluxe,4,Married,2,0,3,1,2,Manager,24352,0
204220,33,Enquiry,3,14,Salaried,Male,4,5,Deluxe,3,Married,3,0,3,1,1,Manager,24162,0
204221,39,Enquiry,1,32,Salaried,Female,3,5,Standard,4,Married,5,0,3,0,2,Senior Manager,30739,0
204222,59,Company Invited,1,7,Salaried,Male,3,6,Deluxe,3,Married,4,1,1,1,2,Manager,24338,0
204223,32,Enquiry,1,12,Large Business,Male,3,4,Basic,3,Married,2,1,4,1,1,Executive,23499,0
204224,32,Enquiry,2,9,Salaried,Male,4,5,Deluxe,5,Married,5,0,3,0,3,Manager,25088,0
204225,46,Company Invited,1,14,Salaried,Male,4,4,Standard,5,Married,3,0,1,1,1,Senior Manager,23888,0
204226,32,Enquiry,1,9,Salaried,Male,3,4,Basic,3,Married,2,1,4,1,2,Executive,21373,0
204227,34,Company Invited,1,12,Salaried,Female,4,4,Standard,4,Married,8,0,3,1,2,Senior Manager,30556,0
204228,40,Enquiry,1,17,SmallBusiness,Male,4,4,Super Deluxe,5,Married,,1,3,1,3,AVP,35746,0
204229,44,Company Invited,1,17,Salaried,Female,3,4,Basic,3,Single,2,0,5,0,1,Executive,21133,0
204230,50,Enquiry,1,7,Large Business,Female,3,5,Super Deluxe,3,Single,2,1,3,0,1,AVP,32642,0
204231,53,Enquiry,1,15,SmallBusiness,Male,3,5,Deluxe,4,Married,4,0,1,1,1,Manager,23619,1
204232,28,Enquiry,1,12,Salaried,Female,3,4,Basic,4,Single,3,1,3,0,2,Executive,21156,0
204233,33,Enquiry,3,15,Large Business,Female,4,5,Deluxe,4,Married,3,1,1,1,3,Manager,23906,0
204234,28,Enquiry,3,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,1,4,0,2,Manager,23156,0
204235,32,Enquiry,3,14,SmallBusiness,Male,4,4,Deluxe,3,Married,6,0,1,0,1,Manager,26225,0
